дата,тип пожара,type_id,долгота,широта,время устранения пожара
2013-04-18,Контролируемый пал,5,104.7077,52.949,5
2013-04-18,Неконтролируемый пал,1,109.9807,53.8119,2
2013-04-18,Лесной пожар,3,93.1037,51.3744,3
2013-04-18,Контролируемый пал,5,90.1256,53.2661,5
2013-04-18,Неконтролируемый пал,1,91.3206,53.6131,2
2013-04-18,Неконтролируемый пал,1,91.9422,53.4813,3
2013-04-18,Неконтролируемый пал,1,91.9119,53.2512,4
2013-04-18,Неконтролируемый пал,1,91.8117,53.1409,3
2013-04-18,Неконтролируемый пал,1,91.5715,53.1003,3
2013-04-18,Неконтролируемый пал,1,91.5878,53.8404,2
2013-04-18,Неконтролируемый пал,1,91.5822,53.9103,1
2013-04-18,Неконтролируемый пал,1,91.7341,53.8998,2
2013-04-18,Неконтролируемый пал,1,91.7964,53.9507,3
2013-04-18,Неконтролируемый пал,1,91.7399,53.9811,3
2013-04-18,Неконтролируемый пал,1,90.9836,54.8006,2
2013-04-18,Неконтролируемый пал,1,92.6453,53.4842,2
2013-04-18,Контролируемый пал,5,92.8872,52.2282,2
2013-04-18,Контролируемый пал,5,92.9129,52.2154,2
2013-04-18,Контролируемый пал,5,92.922,52.1598,5
2013-04-18,Контролируемый пал,5,92.8965,52.109,4
2013-04-18,Контролируемый пал,5,93.1571,52.2168,3
2013-04-18,Неконтролируемый пал,1,93.2079,56.3842,3
2013-04-18,Контролируемый пал,5,78.4602,56.0367,1
2013-04-18,Неконтролируемый пал,1,49.1328,52.9016,2
2013-04-18,Неконтролируемый пал,1,48.4319,52.9802,4
2013-04-18,Неконтролируемый пал,1,47.8524,52.8706,4
2013-04-18,Природный пожар,4,45.5797,52.3056,3
2013-04-18,Неконтролируемый пал,1,45.0832,52.5707,5
2013-04-18,Природный пожар,4,43.8531,52.3823,3
2013-04-18,Неконтролируемый пал,1,43.9492,52.6595,3
2013-04-18,Природный пожар,4,41.953,54.1661,5
2013-04-18,Природный пожар,4,33.4745,52.7858,2
2013-04-18,Природный пожар,4,43.859,48.6674,3
2013-04-18,Природный пожар,4,43.118,48.0223,2
2013-04-18,Природный пожар,4,41.4298,47.5465,3
2013-04-18,Природный пожар,4,40.1363,47.2408,4
2013-04-18,Неконтролируемый пал,1,43.6014,53.7064,3
2013-04-18,Неконтролируемый пал,1,44.138,53.8428,3
2013-04-18,Неконтролируемый пал,1,44.032,53.9873,2
2013-04-18,Неконтролируемый пал,1,44.8218,53.8044,2
2013-04-18,Неконтролируемый пал,1,44.9616,53.8497,4
2013-04-18,Неконтролируемый пал,1,45.9707,54.4516,2
2013-04-18,Неконтролируемый пал,1,45.8776,54.8907,5
2013-04-18,Неконтролируемый пал,1,47.2573,54.3384,4
2013-04-18,Неконтролируемый пал,1,49.0669,54.4612,3
2013-04-18,Природный пожар,4,45.3178,48.6048,2
2013-04-18,Природный пожар,4,45.3447,47.8646,3
2013-04-18,Природный пожар,4,45.2441,47.8284,2
2013-04-18,Природный пожар,4,48.396,46.1213,2
2013-04-18,Природный пожар,4,61.3803,55.7655,5
2013-04-18,Контролируемый пал,5,78.5038,56.0471,3
2013-04-18,Контролируемый пал,5,80.0743,55.6332,3
2013-04-18,Природный пожар,4,39.1971,54.883,3
2013-04-18,Природный пожар,4,34.4069,52.7926,4
2013-04-18,Природный пожар,4,33.9672,52.8219,2
2013-04-18,Природный пожар,4,33.6272,52.9076,3
2013-04-18,Природный пожар,4,33.4025,52.656,2
2013-04-18,Неконтролируемый пал,1,20.5415,54.7767,3
2013-04-18,Неконтролируемый пал,1,20.8745,54.6964,4
2013-04-18,Неконтролируемый пал,1,20.7943,54.6397,3
2013-04-18,Неконтролируемый пал,1,20.9471,54.4927,3
2013-04-18,Неконтролируемый пал,1,20.9916,54.404,5
2013-04-18,Неконтролируемый пал,1,21.3683,54.5117,3
2013-04-18,Неконтролируемый пал,1,21.4874,54.3656,5
2013-04-18,Неконтролируемый пал,1,21.9691,54.4819,3
2013-04-18,Неконтролируемый пал,1,22.0572,54.4792,5
2013-04-18,Неконтролируемый пал,1,22.4068,54.4448,2
2013-04-18,Неконтролируемый пал,1,22.6069,54.5658,4
2013-04-18,Неконтролируемый пал,1,22.5824,54.6063,5
2013-04-18,Неконтролируемый пал,1,22.5482,54.6017,2
2013-04-18,Неконтролируемый пал,1,22.6461,54.7465,2
2013-04-18,Неконтролируемый пал,1,22.6897,54.796,2
2013-04-18,Неконтролируемый пал,1,21.7334,54.6582,3
2013-04-19,Контролируемый пал,5,123.8484,53.8587,2
2013-04-19,Контролируемый пал,5,125.8464,53.4831,2
2013-04-19,Контролируемый пал,5,128.2466,51.4549,2
2013-04-19,Контролируемый пал,5,130.3121,49.4903,5
2013-04-19,Контролируемый пал,5,134.1474,46.4176,2
2013-04-19,Контролируемый пал,5,132.7587,44.8138,5
2013-04-19,Неконтролируемый пал,1,131.8333,43.8321,3
2013-04-19,Неконтролируемый пал,1,131.9842,43.3463,3
2013-04-19,Контролируемый пал,5,131.3847,43.2317,3
2013-04-19,Неконтролируемый пал,1,131.5397,43.0145,2
2013-04-19,Контролируемый пал,5,122.1544,53.9682,3
2013-04-19,Контролируемый пал,5,124.0378,53.4053,4
2013-04-19,Неконтролируемый пал,1,110.0036,53.7865,3
2013-04-19,Неконтролируемый пал,1,110.0999,53.7696,5
2013-04-19,Неконтролируемый пал,1,109.8602,53.7603,2
2013-04-19,Контролируемый пал,5,110.3454,52.687,3
2013-04-19,Контролируемый пал,5,110.3764,52.6451,2
2013-04-19,Контролируемый пал,5,110.6521,52.4518,5
2013-04-19,Контролируемый пал,5,108.5191,52.0567,3
2013-04-19,Контролируемый пал,5,108.6092,51.6968,3
2013-04-19,Контролируемый пал,5,108.8819,51.3814,2
2013-04-19,Контролируемый пал,5,108.869,51.3227,2
2013-04-19,Контролируемый пал,5,109.0005,50.9846,3
2013-04-19,Контролируемый пал,5,108.95,50.9453,1
2013-04-19,Контролируемый пал,5,108.777,50.3764,3
2013-04-19,Контролируемый пал,5,108.5716,50.3033,5
2013-04-19,Контролируемый пал,5,108.2384,50.2197,3
2013-04-19,Контролируемый пал,5,108.0629,50.1268,4
2013-04-19,Контролируемый пал,5,107.9789,49.9961,3
2013-04-19,Контролируемый пал,5,107.4103,50.5284,2
2013-04-19,Контролируемый пал,5,107.4794,50.7632,1
2013-04-19,Контролируемый пал,5,107.7481,50.7473,2
2013-04-19,Неконтролируемый пал,1,107.7071,51.0627,2
2013-04-19,Неконтролируемый пал,1,107.0813,51.0799,2
2013-04-19,Контролируемый пал,5,107.1559,51.6903,5
2013-04-19,Неконтролируемый пал,1,107.5786,51.8761,5
2013-04-19,Неконтролируемый пал,1,104.9563,52.8417,2
2013-04-19,Неконтролируемый пал,1,104.7699,53.0531,3
2013-04-19,Контролируемый пал,5,104.4177,52.8302,3
2013-04-19,Контролируемый пал,5,103.3878,52.8625,3
2013-04-19,Контролируемый пал,5,103.3031,53.017,3
2013-04-19,Контролируемый пал,5,103.055,53.1284,4
2013-04-19,Неконтролируемый пал,1,103.8781,53.3719,2
2013-04-19,Неконтролируемый пал,1,103.9547,53.4277,3
2013-04-19,Контролируемый пал,5,102.6102,53.7066,3
2013-04-19,Контролируемый пал,5,103.7804,52.6468,4
2013-04-19,Контролируемый пал,5,103.6629,52.482,4
2013-04-19,Контролируемый пал,5,104.0714,52.4151,2
2013-04-19,Неконтролируемый пал,1,103.8239,50.5391,3
2013-04-19,Контролируемый пал,5,109.7475,50.5652,3
2013-04-19,Контролируемый пал,5,109.8018,50.5745,4
2013-04-19,Контролируемый пал,5,110.4872,49.851,3
2013-04-19,Контролируемый пал,5,112.2729,51.2337,2
2013-04-19,Контролируемый пал,5,112.925,51.4591,2
2013-04-19,Неконтролируемый пал,1,113.2863,51.3047,4
2013-04-19,Неконтролируемый пал,1,113.379,51.3046,3
2013-04-19,Контролируемый пал,5,113.4204,51.3815,2
2013-04-19,Контролируемый пал,5,113.6647,51.1788,3
2013-04-19,Неконтролируемый пал,1,113.5855,51.6085,2
2013-04-19,Неконтролируемый пал,1,113.7286,51.798,2
2013-04-19,Неконтролируемый пал,1,113.3121,52.0213,3
2013-04-19,Контролируемый пал,5,113.2498,52.0065,5
2013-04-19,Контролируемый пал,5,113.1103,51.7999,3
2013-04-19,Контролируемый пал,5,113.5296,52.2305,3
2013-04-19,Контролируемый пал,5,113.1724,52.3285,3
2013-04-19,Контролируемый пал,5,113.2957,52.5344,3
2013-04-19,Контролируемый пал,5,114.0145,52.5782,1
2013-04-19,Контролируемый пал,5,114.7582,52.7382,3
2013-04-19,Контролируемый пал,5,115.0618,52.7419,3
2013-04-19,Контролируемый пал,5,115.436,52.733,5
2013-04-19,Контролируемый пал,5,115.4436,52.7745,4
2013-04-19,Контролируемый пал,5,115.5337,52.2159,4
2013-04-19,Контролируемый пал,5,115.583,52.1344,2
2013-04-19,Неконтролируемый пал,1,115.6532,52.078,3
2013-04-19,Контролируемый пал,5,115.8447,52.1461,2
2013-04-19,Неконтролируемый пал,1,115.9006,52.0505,3
2013-04-19,Контролируемый пал,5,116.2115,52.0136,2
2013-04-19,Неконтролируемый пал,1,116.5241,51.8515,3
2013-04-19,Контролируемый пал,5,116.8069,51.6023,3
2013-04-19,Контролируемый пал,5,116.4969,51.4415,1
2013-04-19,Контролируемый пал,5,117.0064,51.3635,3
2013-04-19,Контролируемый пал,5,117.399,51.669,2
2013-04-19,Контролируемый пал,5,117.6039,51.6251,3
2013-04-19,Контролируемый пал,5,117.6454,51.5686,4
2013-04-19,Контролируемый пал,5,118.0946,51.3592,3
2013-04-19,Контролируемый пал,5,118.1742,51.3492,4
2013-04-19,Контролируемый пал,5,118.1578,51.2874,2
2013-04-19,Контролируемый пал,5,118.0784,51.1424,5
2013-04-19,Контролируемый пал,5,118.114,51.048,2
2013-04-19,Контролируемый пал,5,118.1716,51.0547,3
2013-04-19,Контролируемый пал,5,118.3568,51.0753,3
2013-04-19,Контролируемый пал,5,118.7666,51.053,1
2013-04-19,Контролируемый пал,5,118.8731,50.8872,5
2013-04-19,Контролируемый пал,5,119.3185,50.7309,3
2013-04-19,Неконтролируемый пал,1,118.9695,50.6199,3
2013-04-19,Контролируемый пал,5,118.8073,50.617,3
2013-04-19,Контролируемый пал,5,118.7674,50.5837,3
2013-04-19,Контролируемый пал,5,118.7105,50.6357,5
2013-04-19,Контролируемый пал,5,118.737,50.5207,4
2013-04-19,Контролируемый пал,5,117.8939,50.7029,3
2013-04-19,Неконтролируемый пал,1,117.9115,50.3437,2
2013-04-19,Неконтролируемый пал,1,118.8933,50.1555,1
2013-04-19,Неконтролируемый пал,1,115.8501,50.9874,2
2013-04-19,Контролируемый пал,5,116.137,51.0608,3
2013-04-19,Контролируемый пал,5,116.4825,50.9896,5
2013-04-19,Неконтролируемый пал,1,115.9251,51.586,2
2013-04-19,Контролируемый пал,5,115.9611,51.6244,5
2013-04-19,Контролируемый пал,5,115.9331,51.799,3
2013-04-19,Контролируемый пал,5,115.8031,51.8486,2
2013-04-19,Неконтролируемый пал,1,115.4167,51.8972,2
2013-04-19,Неконтролируемый пал,1,115.4124,51.7874,3
2013-04-19,Контролируемый пал,5,115.227,52.1402,2
2013-04-19,Контролируемый пал,5,116.4013,52.1977,4
2013-04-19,Контролируемый пал,5,116.8338,52.1011,3
2013-04-19,Контролируемый пал,5,117.163,52.0792,4
2013-04-19,Контролируемый пал,5,117.4385,52.2597,2
2013-04-19,Контролируемый пал,5,118.6265,51.9406,3
2013-04-19,Контролируемый пал,5,118.8972,51.6861,2
2013-04-19,Контролируемый пал,5,119.3918,51.5714,2
2013-04-19,Контролируемый пал,5,119.8752,51.4636,4
2013-04-19,Контролируемый пал,5,119.963,51.588,3
2013-04-19,Контролируемый пал,5,119.8729,51.6912,3
2013-04-19,Контролируемый пал,5,119.5681,51.717,2
2013-04-19,Контролируемый пал,5,119.4975,52.0307,2
2013-04-19,Контролируемый пал,5,119.2588,52.3408,3
2013-04-19,Контролируемый пал,5,117.8356,53.1113,3
2013-04-19,Контролируемый пал,5,117.4546,53.1343,3
2013-04-19,Контролируемый пал,5,117.0175,52.7716,4
2013-04-19,Контролируемый пал,5,117.0505,52.6826,4
2013-04-19,Контролируемый пал,5,117.185,52.6039,4
2013-04-19,Контролируемый пал,5,116.9174,52.6119,2
2013-04-19,Контролируемый пал,5,117.6773,51.8497,3
2013-04-19,Контролируемый пал,5,118.2845,51.7035,3
2013-04-19,Контролируемый пал,5,118.3643,51.6016,3
2013-04-19,Контролируемый пал,5,118.3861,51.7423,1
2013-04-19,Контролируемый пал,5,118.8982,51.4926,2
2013-04-19,Контролируемый пал,5,118.7511,51.4006,3
2013-04-19,Контролируемый пал,5,118.7179,51.3868,3
2013-04-19,Контролируемый пал,5,119.3647,51.2169,2
2013-04-19,Контролируемый пал,5,119.3335,51.1694,1
2013-04-19,Контролируемый пал,5,119.2937,51.1368,3
2013-04-19,Контролируемый пал,5,119.2881,51.0742,3
2013-04-19,Контролируемый пал,5,119.2803,50.9753,2
2013-04-19,Контролируемый пал,5,119.7012,51.2074,2
2013-04-19,Контролируемый пал,5,119.346,53.4699,3
2013-04-19,Контролируемый пал,5,114.6322,51.6107,3
2013-04-19,Контролируемый пал,5,114.3417,51.7062,2
2013-04-19,Контролируемый пал,5,114.7548,52.7314,2
2013-04-19,Контролируемый пал,5,115.5234,52.2078,2
2013-04-19,Контролируемый пал,5,116.6167,52.4534,3
2013-04-19,Контролируемый пал,5,116.9227,52.6027,2
2013-04-19,Контролируемый пал,5,116.9791,52.5513,3
2013-04-19,Неконтролируемый пал,1,115.8733,52.0355,5
2013-04-19,Контролируемый пал,5,115.9185,51.988,3
2013-04-19,Неконтролируемый пал,1,116.202,52.0072,3
2013-04-19,Неконтролируемый пал,1,115.7861,51.8446,4
2013-04-19,Неконтролируемый пал,1,115.9061,51.5992,2
2013-04-19,Контролируемый пал,5,118.0787,52.2683,3
2013-04-19,Контролируемый пал,5,117.3904,51.6706,2
2013-04-19,Контролируемый пал,5,117.6249,51.6147,4
2013-04-19,Контролируемый пал,5,117.6429,51.5603,5
2013-04-19,Контролируемый пал,5,118.2677,51.6929,3
2013-04-19,Контролируемый пал,5,118.3685,51.6013,2
2013-04-19,Контролируемый пал,5,118.8775,51.6853,3
2013-04-19,Контролируемый пал,5,118.0693,51.3679,2
2013-04-19,Контролируемый пал,5,118.1709,51.3465,3
2013-04-19,Контролируемый пал,5,118.7462,51.3987,2
2013-04-19,Контролируемый пал,5,119.3961,51.5692,2
2013-04-19,Контролируемый пал,5,119.5744,51.7159,3
2013-04-19,Контролируемый пал,5,119.8231,51.7393,2
2013-04-19,Контролируемый пал,5,119.8697,51.4632,4
2013-04-19,Контролируемый пал,5,119.6848,51.213,3
2013-04-19,Контролируемый пал,5,119.4401,51.0734,2
2013-04-19,Контролируемый пал,5,119.2573,50.9732,3
2013-04-19,Контролируемый пал,5,119.6849,51.0716,3
2013-04-19,Контролируемый пал,5,119.2642,51.0693,3
2013-04-19,Контролируемый пал,5,119.3061,51.1541,3
2013-04-19,Контролируемый пал,5,118.9933,50.9908,2
2013-04-19,Контролируемый пал,5,118.8524,50.8819,1
2013-04-19,Контролируемый пал,5,119.339,50.8424,4
2013-04-19,Контролируемый пал,5,119.3186,50.7206,3
2013-04-19,Неконтролируемый пал,1,118.9558,50.6095,2
2013-04-19,Неконтролируемый пал,1,118.8016,50.614,2
2013-04-19,Контролируемый пал,5,118.6964,50.637,3
2013-04-19,Неконтролируемый пал,1,118.6857,50.5071,3
2013-04-19,Контролируемый пал,5,118.1144,51.0482,3
2013-04-19,Контролируемый пал,5,119.1596,51.3369,3
2013-04-19,Контролируемый пал,5,119.4882,52.0258,2
2013-04-19,Контролируемый пал,5,118.6242,51.9439,2
2013-04-19,Неконтролируемый пал,1,131.9452,44.9445,5
2013-04-19,Неконтролируемый пал,1,132.0383,44.6951,1
2013-04-19,Неконтролируемый пал,1,132.0388,44.6217,3
2013-04-19,Неконтролируемый пал,1,132.0792,44.6031,2
2013-04-19,Неконтролируемый пал,1,132.1599,44.6091,3
2013-04-19,Контролируемый пал,5,132.7422,44.6767,3
2013-04-19,Контролируемый пал,5,132.7929,44.7181,2
2013-04-19,Контролируемый пал,5,132.7213,44.7776,5
2013-04-19,Контролируемый пал,5,132.7621,44.8067,2
2013-04-19,Контролируемый пал,5,133.0074,44.9434,5
2013-04-19,Контролируемый пал,5,134.0224,46.2831,3
2013-04-19,Неконтролируемый пал,1,131.7568,43.7969,4
2013-04-19,Неконтролируемый пал,1,131.7154,43.7889,3
2013-04-19,Неконтролируемый пал,1,131.6836,43.7222,2
2013-04-19,Неконтролируемый пал,1,131.9217,43.6191,3
2013-04-19,Неконтролируемый пал,1,131.9042,43.5919,3
2013-04-19,Неконтролируемый пал,1,131.9513,43.3437,2
2013-04-19,Неконтролируемый пал,1,131.5425,43.0152,2
2013-04-19,Неконтролируемый пал,1,131.2717,42.8181,3
2013-04-19,Контролируемый пал,5,126.3789,53.0637,2
2013-04-19,Контролируемый пал,5,127.501,53.6805,3
2013-04-19,Природный пожар,4,129.0018,51.7805,2
2013-04-19,Природный пожар,4,129.0441,51.5363,2
2013-04-19,Природный пожар,4,128.9288,51.5228,2
2013-04-19,Контролируемый пал,5,130.4509,49.4143,3
2013-04-19,Природный пожар,4,130.0844,49.8818,3
2013-04-19,Контролируемый пал,5,129.4732,50.1343,3
2013-04-19,Природный пожар,4,130.8728,52.4732,3
2013-04-19,Контролируемый пал,5,104.717,53.0378,2
2013-04-19,Контролируемый пал,5,103.5404,52.5415,2
2013-04-19,Неконтролируемый пал,1,90.8779,53.9309,1
2013-04-19,Неконтролируемый пал,1,90.7759,54.6664,3
2013-04-19,Неконтролируемый пал,1,89.6317,54.5975,3
2013-04-19,Контролируемый пал,5,110.4749,49.8508,3
2013-04-19,Контролируемый пал,5,110.5331,49.8486,3
2013-04-19,Контролируемый пал,5,111.5299,49.5711,4
2013-04-19,Неконтролируемый пал,1,117.8972,50.3517,3
2013-04-19,Контролируемый пал,5,117.8841,50.7163,2
2013-04-19,Неконтролируемый пал,1,116.1475,51.0941,4
2013-04-19,Неконтролируемый пал,1,116.0341,51.0566,3
2013-04-19,Контролируемый пал,5,115.4949,50.9001,3
2013-04-19,Контролируемый пал,5,114.8647,51.0373,3
2013-04-19,Контролируемый пал,5,114.619,51.6096,5
2013-04-19,Контролируемый пал,5,114.5446,51.6247,5
2013-04-19,Контролируемый пал,5,114.3461,51.7112,3
2013-04-19,Контролируемый пал,5,114.722,51.7797,1
2013-04-19,Контролируемый пал,5,114.7973,51.9027,3
2013-04-19,Неконтролируемый пал,1,115.3048,52.0093,2
2013-04-19,Неконтролируемый пал,1,115.424,51.9,5
2013-04-19,Неконтролируемый пал,1,116.0874,51.8373,5
2013-04-19,Неконтролируемый пал,1,116.1908,51.8583,2
2013-04-19,Контролируемый пал,5,116.2535,51.892,3
2013-04-19,Контролируемый пал,5,116.2153,51.8256,2
2013-04-19,Неконтролируемый пал,1,116.529,51.8511,2
2013-04-19,Неконтролируемый пал,1,116.1881,52.001,3
2013-04-19,Неконтролируемый пал,1,115.9273,51.9828,2
2013-04-19,Неконтролируемый пал,1,115.8818,52.0483,2
2013-04-19,Неконтролируемый пал,1,115.6506,52.0734,2
2013-04-19,Контролируемый пал,5,115.4894,52.1285,3
2013-04-19,Неконтролируемый пал,1,115.6545,52.1852,5
2013-04-19,Контролируемый пал,5,115.5278,52.2172,5
2013-04-19,Контролируемый пал,5,115.3699,52.2296,5
2013-04-19,Контролируемый пал,5,115.2874,52.2797,1
2013-04-19,Неконтролируемый пал,1,115.148,52.1663,3
2013-04-19,Контролируемый пал,5,115.2295,52.1401,2
2013-04-19,Контролируемый пал,5,114.5613,52.2552,5
2013-04-19,Контролируемый пал,5,114.0185,52.5658,1
2013-04-19,Контролируемый пал,5,113.2678,52.5109,3
2013-04-19,Контролируемый пал,5,113.1576,52.3333,2
2013-04-19,Контролируемый пал,5,112.8296,52.2285,3
2013-04-19,Контролируемый пал,5,113.5189,52.2319,1
2013-04-19,Контролируемый пал,5,113.6118,52.0079,5
2013-04-19,Контролируемый пал,5,113.8109,51.8659,3
2013-04-19,Контролируемый пал,5,113.9356,51.7763,1
2013-04-19,Контролируемый пал,5,113.7466,51.7569,3
2013-04-19,Контролируемый пал,5,113.4321,51.5612,5
2013-04-19,Контролируемый пал,5,113.4448,51.3396,2
2013-04-19,Контролируемый пал,5,113.3783,51.3114,2
2013-04-19,Неконтролируемый пал,1,113.3336,51.3277,4
2013-04-19,Неконтролируемый пал,1,113.2984,51.2847,2
2013-04-19,Контролируемый пал,5,113.6515,51.1581,2
2013-04-19,Контролируемый пал,5,113.6915,51.1414,4
2013-04-19,Контролируемый пал,5,112.9153,51.3842,1
2013-04-19,Контролируемый пал,5,112.9179,51.4545,3
2013-04-19,Контролируемый пал,5,112.6278,51.42,2
2013-04-19,Контролируемый пал,5,112.3755,51.2689,5
2013-04-19,Контролируемый пал,5,111.7073,51.1254,2
2013-04-19,Контролируемый пал,5,111.4877,50.986,3
2013-04-19,Контролируемый пал,5,111.4362,51.0064,1
2013-04-19,Контролируемый пал,5,110.714,51.3746,2
2013-04-19,Контролируемый пал,5,109.9576,51.4129,3
2013-04-19,Контролируемый пал,5,109.9221,51.408,3
2013-04-19,Контролируемый пал,5,109.5254,51.3339,2
2013-04-19,Контролируемый пал,5,109.4907,51.3476,1
2013-04-19,Контролируемый пал,5,109.2103,51.2045,2
2013-04-19,Контролируемый пал,5,109.1757,51.2181,3
2013-04-19,Контролируемый пал,5,109.1609,51.1788,5
2013-04-19,Контролируемый пал,5,109.2859,51.114,1
2013-04-19,Контролируемый пал,5,108.8356,51.1402,2
2013-04-19,Контролируемый пал,5,108.837,51.2155,5
2013-04-19,Контролируемый пал,5,108.7951,51.2925,3
2013-04-19,Контролируемый пал,5,108.7782,51.3364,3
2013-04-19,Контролируемый пал,5,108.8501,51.3621,2
2013-04-19,Контролируемый пал,5,108.8656,51.3215,2
2013-04-19,Контролируемый пал,5,108.9569,51.3349,3
2013-04-19,Контролируемый пал,5,108.9646,51.3732,3
2013-04-19,Контролируемый пал,5,108.4652,51.2615,3
2013-04-19,Контролируемый пал,5,108.9303,50.9411,5
2013-04-19,Контролируемый пал,5,109.42,50.5485,2
2013-04-19,Контролируемый пал,5,109.4758,50.5751,2
2013-04-19,Контролируемый пал,5,109.6228,50.5492,3
2013-04-19,Контролируемый пал,5,109.7743,50.5724,3
2013-04-19,Контролируемый пал,5,108.7811,50.3829,2
2013-04-19,Контролируемый пал,5,108.7317,50.4173,1
2013-04-19,Контролируемый пал,5,108.6514,50.3585,2
2013-04-19,Контролируемый пал,5,108.5646,50.3357,2
2013-04-19,Контролируемый пал,5,108.5737,50.3053,3
2013-04-19,Контролируемый пал,5,108.4124,50.285,5
2013-04-19,Контролируемый пал,5,108.3742,50.2697,1
2013-04-19,Контролируемый пал,5,108.2301,50.2413,3
2013-04-19,Контролируемый пал,5,108.0606,50.141,3
2013-04-19,Контролируемый пал,5,107.9608,49.9893,3
2013-04-19,Контролируемый пал,5,107.8513,50.019,4
2013-04-19,Контролируемый пал,5,107.4104,50.5239,5
2013-04-19,Контролируемый пал,5,107.7524,50.7505,2
2013-04-19,Контролируемый пал,5,107.5952,50.8087,3
2013-04-19,Неконтролируемый пал,1,107.6673,51.0504,3
2013-04-19,Неконтролируемый пал,1,107.7196,51.0528,3
2013-04-19,Контролируемый пал,5,107.942,50.6336,2
2013-04-19,Контролируемый пал,5,108.8917,50.1536,5
2013-04-19,Контролируемый пал,5,108.8845,50.1339,2
2013-04-19,Контролируемый пал,5,108.584,51.6985,3
2013-04-19,Контролируемый пал,5,108.3552,51.8885,2
2013-04-19,Контролируемый пал,5,108.5012,52.0586,2
2013-04-19,Контролируемый пал,5,107.8267,51.8639,3
2013-04-19,Контролируемый пал,5,107.8044,51.9626,2
2013-04-19,Контролируемый пал,5,107.2697,51.6159,3
2013-04-19,Контролируемый пал,5,107.1463,51.6902,4
2013-04-19,Неконтролируемый пал,1,106.605,51.4091,2
2013-04-19,Неконтролируемый пал,1,104.6815,50.595,2
2013-04-19,Контролируемый пал,5,103.814,52.317,5
2013-04-19,Контролируемый пал,5,103.8219,52.3896,2
2013-04-19,Контролируемый пал,5,103.551,52.5352,2
2013-04-19,Контролируемый пал,5,103.5039,52.5507,3
2013-04-19,Контролируемый пал,5,103.4645,52.5755,3
2013-04-19,Контролируемый пал,5,103.784,52.6469,3
2013-04-19,Контролируемый пал,5,103.629,52.7761,2
2013-04-19,Контролируемый пал,5,103.764,52.9479,2
2013-04-19,Контролируемый пал,5,103.5618,53.0374,5
2013-04-19,Контролируемый пал,5,103.25,52.9745,2
2013-04-19,Контролируемый пал,5,102.8508,52.8743,3
2013-04-19,Контролируемый пал,5,103.2237,53.3267,4
2013-04-19,Неконтролируемый пал,1,103.8658,53.3717,3
2013-04-19,Неконтролируемый пал,1,103.9382,53.4344,2
2013-04-19,Контролируемый пал,5,104.2301,53.3974,3
2013-04-19,Контролируемый пал,5,104.2016,53.1572,3
2013-04-19,Контролируемый пал,5,104.1844,52.9645,2
2013-04-19,Контролируемый пал,5,104.073,52.826,5
2013-04-19,Контролируемый пал,5,104.1519,52.7996,2
2013-04-19,Контролируемый пал,5,104.4152,52.8378,5
2013-04-19,Контролируемый пал,5,104.5997,52.8377,3
2013-04-19,Контролируемый пал,5,104.959,52.8419,5
2013-04-19,Контролируемый пал,5,104.7334,53.0454,2
2013-04-19,Контролируемый пал,5,102.4093,53.5126,4
2013-04-19,Неконтролируемый пал,1,103.3978,53.7772,2
2013-04-19,Неконтролируемый пал,1,109.7325,53.6145,3
2013-04-19,Неконтролируемый пал,1,109.8408,53.7531,3
2013-04-19,Неконтролируемый пал,1,110.0496,53.7005,5
2013-04-19,Неконтролируемый пал,1,110.0762,53.7604,3
2013-04-19,Контролируемый пал,5,111.0876,52.5136,4
2013-04-19,Контролируемый пал,5,110.6489,52.4486,2
2013-04-19,Контролируемый пал,5,110.6501,52.3745,3
2013-04-19,Контролируемый пал,5,110.5619,52.5479,3
2013-04-19,Контролируемый пал,5,110.3672,52.6419,2
2013-04-19,Контролируемый пал,5,110.3405,52.6947,2
2013-04-19,Контролируемый пал,5,110.1716,52.4595,2
2013-04-19,Неконтролируемый пал,1,110.019,51.8745,3
2013-04-19,Контролируемый пал,5,111.7244,51.68,3
2013-04-19,Контролируемый пал,5,111.9362,51.813,2
2013-04-19,Контролируемый пал,5,111.9707,51.8844,3
2013-04-19,Неконтролируемый пал,1,112.2734,51.7791,4
2013-04-19,Неконтролируемый пал,1,113.0197,51.7721,1
2013-04-19,Неконтролируемый пал,1,113.0875,51.8102,5
2013-04-19,Контролируемый пал,5,113.0544,51.8469,3
2013-04-19,Контролируемый пал,5,113.0823,51.8716,3
2013-04-19,Контролируемый пал,5,113.113,52.6878,2
2013-04-19,Контролируемый пал,5,114.7595,52.7379,2
2013-04-19,Контролируемый пал,5,114.8294,52.7156,4
2013-04-19,Контролируемый пал,5,115.0285,52.7589,3
2013-04-19,Контролируемый пал,5,115.4297,52.7749,3
2013-04-19,Контролируемый пал,5,115.5955,52.7146,3
2013-04-19,Контролируемый пал,5,115.7075,52.6903,2
2013-04-19,Контролируемый пал,5,115.7347,52.6703,3
2013-04-19,Контролируемый пал,5,116.4641,52.5629,2
2013-04-19,Контролируемый пал,5,116.627,52.4589,4
2013-04-19,Контролируемый пал,5,117.3665,52.3004,3
2013-04-19,Контролируемый пал,5,117.4786,52.1711,3
2013-04-19,Контролируемый пал,5,116.9121,52.6107,5
2013-04-19,Контролируемый пал,5,117.0476,52.6824,2
