фотки,площадь_квартиры,дата_публикаци,комнаты,потолки,этажность,жил_площадь,этаж,апартаменты,студия,свободная_планировка,площадь_кухни,балконы,населенный_пункт,до_аэропорта,до_центра_города,парки,до_парка,водоемы,до_водоема,количество_дней_публикации,стоимость
6,45.9,2019-04-16,2,2.65,2,23.0,2,1,0,0,6.0,0,Выборг,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,95,1950000.0
4,73.0,2017-07-05,3,2.65,5,50.0,2,1,0,0,9.0,0,Приморск,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,45,3500000.0
6,51.7,2018-10-25,1,2.65,16,29.9,3,1,0,0,7.7,2,Санкт-Петербург,35098.0,13168.0,1,843.0,1,390.0,142,5800000.0
11,50.0,2019-03-31,2,2.65,9,30.0,4,1,0,0,6.0,1,Санкт-Петербург,37668.0,11409.0,1,660.0,0,518.0439233817701,8,5200000.0
4,45.1,2019-04-30,2,2.65,5,22.7,3,1,0,0,6.6,0,Санкт-Петербург,40859.0,11668.0,2,485.0,0,518.0439233817701,2,4070000.0
0,34.6,2017-12-08,1,2.55,12,20.5,4,1,0,0,6.5,0,Санкт-Петербург,19496.0,18498.0,1,536.0,1,297.0,128,3200000.0
6,63.0,2017-05-03,2,2.65,21,21.39072094631493,2,0,0,0,19.0,2,Санкт-Петербург,35394.0,11243.0,0,490.8307291666667,0,518.0439233817701,265,4600000.0
3,36.7,2017-08-17,1,2.65,25,13.0,16,0,0,0,12.0,2,посёлок Парголово,52726.0,18900.0,0,490.8307291666667,0,518.0439233817701,212,3490000.0
7,50.0,2017-05-10,2,2.75,15,15.0,5,1,0,0,21.0,2,деревня Кудрово,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,329,4500000.0
7,57.0,2017-03-04,2,2.5,9,29.8,7,1,0,0,8.5,0,Санкт-Петербург,46227.0,14844.0,1,257.0,0,518.0439233817701,220,4750000.0
0,32.0,2017-09-13,1,2.65,12,17.670595564347117,2,1,0,0,9.1,2,Санкт-Петербург,50610.0,15441.0,1,400.0,0,518.0439233817701,46,3800000.0
10,45.6,2017-11-29,2,2.65,9,28.4,8,1,0,0,7.2,0,Санкт-Петербург,48815.0,14641.0,1,440.0,1,847.0,185,4100000.0
7,41.9,2018-01-09,2,2.65,5,26.6,1,1,0,0,7.0,0,Санкт-Петербург,42423.0,10119.0,2,423.0,0,518.0439233817701,119,3430000.0
7,44.0,2016-03-28,2,2.5,5,25.0,1,0,0,0,7.0,0,Санкт-Петербург,24444.0,4663.0,2,744.0,0,518.0439233817701,113,5150000.0
15,31.2,2018-07-15,1,2.5,5,17.2,1,1,0,0,5.6,0,Санкт-Петербург,29464.0,12427.0,0,490.8307291666667,1,657.0,154,3050000.0
15,40.0,2018-07-11,1,2.6,10,17.0,7,1,0,0,10.0,2,Всеволожск,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,43,2500000.0
1,33.0,2017-10-13,1,2.65,23,15.991059566451709,11,1,0,0,9.1,0,посёлок Шушары,13005.0,18791.0,0,490.8307291666667,0,518.0439233817701,141,2500000.0
13,54.0,2017-11-15,2,2.7,17,27.0,5,1,0,0,12.0,2,Санкт-Петербург,15706.0,7734.0,2,592.0,1,802.0,60,6600000.0
9,41.0,2017-01-25,1,2.75,17,18.0,12,1,0,0,10.0,2,Санкт-Петербург,17838.0,17746.0,1,120.0,1,841.0,94,3990000.0
6,34.84,2015-09-20,1,2.75,19,15.72,3,1,0,0,9.43,1,деревня Кудрово,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,970,3300000.0
12,66.4,2016-04-06,2,2.65,9,40.0,6,0,0,0,11.5,2,Санкт-Петербург,7933.0,13174.0,1,667.0,0,518.0439233817701,324,6700000.0
3,60.7,2018-01-12,2,2.65,24,32.0,9,1,0,0,14.0,1,посёлок Шушары,13908.0,19694.0,0,490.8307291666667,1,645.0,54,5350000.0
1,90.0,2019-04-03,2,3.2,9,37.0,2,1,0,0,22.5,0,Санкт-Петербург,32685.0,6131.0,0,490.8307291666667,1,357.0,95,17000000.0
20,57.0,2019-04-11,2,2.65,5,31.2,2,1,0,0,9.0,0,поселок городского типа Никольский,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,95,1100000.0
3,44.0,2018-02-12,2,2.65,5,28.0,4,1,0,0,6.0,0,Приозерск,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,45,1450000.0
8,45.0,2017-08-02,1,2.65,9,16.0,4,1,0,0,11.0,0,Коммунар,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,54,2600000.0
9,49.0,2019-01-24,2,2.5,20,29.0,13,1,0,0,6.0,2,Санкт-Петербург,20888.0,12583.0,1,592.0,0,518.0439233817701,25,6800000.0
1,88.0,2018-11-02,3,2.6,9,40.0,1,1,0,0,9.1,0,Всеволожск,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,107,6300000.0
8,38.0,2018-03-26,1,2.7,25,17.0,16,1,0,0,9.0,0,посёлок Парголово,53963.0,18129.0,0,490.8307291666667,0,518.0439233817701,30,3950000.0
13,29.3,2018-02-21,1,2.5,2,16.8,2,1,0,0,6.1,0,поселок городского типа Рахья,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,202,1400000.0
20,116.0,2019-01-23,4,3.0,5,56.0,3,1,0,0,22.0,0,Санкт-Петербург,25187.0,3889.0,1,244.0,1,811.0,95,18500000.0
20,110.0,2017-12-23,3,2.85,17,54.0,8,1,0,0,15.0,5,Санкт-Петербург,44898.0,14971.0,2,146.0,0,518.0439233817701,20,12800000.0
14,44.0,2019-01-07,2,3.0,2,30.0,2,0,0,0,6.0,0,посёлок Пригородный,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,95,1550000.0
10,36.0,2018-07-31,1,2.5,5,15.6,3,1,0,0,7.8,0,Кировск,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,258,2150000.0
9,63.7,2016-05-16,3,2.65,6,44.2,5,1,0,0,7.4,0,Санкт-Петербург,20606.0,1335.0,3,283.0,3,58.0,752,11750000.0
11,50.0,2018-08-16,2,2.65,9,31.0,6,1,0,0,7.0,4,Кириши,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,4,1900000.0
0,31.0,2017-06-28,1,2.65,6,14.880501527871258,4,1,0,0,9.1,0,Санкт-Петербург,39313.0,8573.0,0,490.8307291666667,0,518.0439233817701,261,3200000.0
12,41.6,2017-07-19,1,2.65,20,18.0,13,1,0,0,12.0,1,Санкт-Петербург,49338.0,16224.0,1,226.0,0,518.0439233817701,151,4950000.0
0,30.5,2019-02-11,1,2.6,9,15.0,2,1,0,0,8.0,0,Санкт-Петербург,35644.0,10210.0,1,517.0,1,671.0,7,3400000.0
6,43.7,2017-11-03,2,2.6,9,27.2,1,1,0,0,6.6,2,Санкт-Петербург,15204.0,13745.0,0,490.8307291666667,1,527.0,63,4300000.0
0,31.3,2016-07-04,1,2.55,5,17.7,2,1,0,0,5.3,1,Петергоф,40113.0,31493.0,3,372.0,3,320.0,64,3200000.0
4,88.3,2018-02-27,3,2.68,25,48.4,15,1,0,0,13.3,2,Санкт-Петербург,42507.0,9798.0,0,490.8307291666667,0,518.0439233817701,195,9315000.0
20,167.0,2016-06-23,5,3.2,6,106.0,2,0,0,0,30.0,0,Санкт-Петербург,20079.0,2357.0,2,287.0,3,38.0,76,11999000.0
13,47.6,2019-03-05,2,2.5,5,27.2,5,1,0,0,8.6,1,поселок Суходолье,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,95,1020000.0
8,25.7,2018-01-01,0,2.7,24,17.8,15,1,1,0,9.1,1,Санкт-Петербург,22089.0,17417.0,0,490.8307291666667,1,136.0,189,2200000.0
4,114.5,2017-10-11,3,2.75,9,83.0,5,1,0,0,13.6,1,поселок городского типа Синявино,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,22,5650000.0
16,87.0,2018-10-19,3,2.7,16,32.0,15,1,0,0,12.6,0,Санкт-Петербург,12907.0,12289.0,1,684.0,1,97.0,180,14500000.0
4,36.0,2016-06-14,1,2.5,14,19.0,8,1,0,0,6.0,2,Колпино,26581.0,32368.0,1,735.0,0,518.0439233817701,672,2900000.0
12,75.0,2016-05-26,4,2.5,9,48.8,8,0,0,0,6.5,1,посёлок Металлострой,25390.0,27102.0,0,490.8307291666667,0,518.0439233817701,234,4800000.0
4,64.0,2018-03-23,3,2.5,5,42.0,3,1,0,0,9.0,0,посёлок Тельмана,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,69,3100000.0
10,44.0,2018-03-02,2,2.55,5,20.708804853978226,1,1,0,0,9.1,0,посёлок Понтонный,30690.0,32402.0,0,490.8307291666667,0,518.0439233817701,186,2450000.0
6,100.4,2017-01-24,4,3.33,5,70.1,4,1,0,0,15.5,0,Санкт-Петербург,24475.0,4881.0,1,247.0,0,518.0439233817701,167,10100000.0
5,44.0,2016-04-29,2,2.65,9,28.0,4,1,0,0,7.0,1,Санкт-Петербург,21040.0,13769.0,0,490.8307291666667,0,518.0439233817701,298,4450000.0
9,60.3,2018-01-16,2,2.7,17,30.8,2,1,0,0,10.6,0,Колпино,28554.0,34341.0,0,490.8307291666667,3,287.0,95,4200000.0
10,35.7,2018-03-12,1,2.55,5,17.1,5,1,0,0,8.3,0,деревня Пудомяги,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,400,1680000.0
14,56.7,2017-04-14,2,2.76,25,32.0,12,1,0,0,11.5,2,деревня Кудрово,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,300,5450000.0
20,47.0,2018-01-21,1,2.65,14,17.5,9,1,0,0,14.0,1,Санкт-Петербург,39886.0,10660.0,1,2276.0,3,244.0,241,7000000.0
2,45.4,2018-09-26,2,2.5,9,26.8,6,1,0,0,7.0,0,Санкт-Петербург,16057.0,16103.0,0,490.8307291666667,1,910.0,12,3699000.0
10,35.1,2017-07-14,1,2.65,14,17.0,8,1,0,0,8.0,2,Санкт-Петербург,32322.0,12831.0,0,490.8307291666667,0,518.0439233817701,104,3300000.0
10,45.4,2017-11-16,1,2.7,16,18.03,2,1,0,0,10.5,0,Санкт-Петербург,24462.0,12032.0,1,474.0,0,518.0439233817701,21,4050000.0
7,43.0,2015-02-17,1,3.0,10,31.946576717648608,3,1,0,0,14.0,1,Санкт-Петербург,37412.0,8370.0,1,392.0,2,359.0,1082,6870000.0
5,79.0,2019-03-02,3,2.65,5,56.0,3,0,0,0,9.0,0,Санкт-Петербург,16051.0,6464.0,2,398.0,0,518.0439233817701,44,7500000.0
18,38.0,2017-11-20,1,2.65,17,13.0,12,1,0,0,14.0,0,посёлок Мурино,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,64,3355000.0
7,43.0,2018-02-22,2,2.65,5,27.0,1,1,0,0,6.0,0,Санкт-Петербург,29645.0,5246.0,0,490.8307291666667,1,447.0,214,4000000.0
8,88.0,2016-12-14,3,3.5,6,61.0,4,1,0,0,10.0,0,Санкт-Петербург,21875.0,6266.0,1,393.0,1,752.0,603,8000000.0
16,57.0,2018-06-29,2,2.65,25,28.3,13,0,0,0,9.16,2,Санкт-Петербург,42742.0,9760.0,0,490.8307291666667,0,518.0439233817701,41,6490000.0
9,87.1,2017-07-30,3,2.65,15,49.0,14,1,0,0,18.0,0,Санкт-Петербург,20859.0,22571.0,0,490.8307291666667,2,692.0,22,6800000.0
3,57.0,2017-02-10,3,2.65,5,40.0,3,0,0,0,5.0,1,Санкт-Петербург,10558.0,10495.0,0,490.8307291666667,0,518.0439233817701,45,4400000.0
7,109.7,2018-03-28,4,2.72,5,84.5,5,1,0,0,7.7,0,Санкт-Петербург,19775.0,2356.0,2,337.0,3,485.0,12,9600000.0
5,68.66,2018-09-30,3,2.65,24,29.228467107313826,7,1,0,0,9.24,0,Санкт-Петербург,33262.0,14426.0,1,470.0,1,743.0,5,6285480.0
3,64.3,2017-06-09,3,2.65,9,39.6,1,0,0,0,10.0,2,Санкт-Петербург,14004.0,16596.0,0,490.8307291666667,1,719.0,77,4890000.0
7,66.7,2018-12-13,2,2.85,10,36.0,2,0,0,0,15.0,1,Санкт-Петербург,17720.0,16722.0,3,471.0,2,440.0,134,7300000.0
9,59.0,2019-03-17,3,2.6,9,36.9,5,1,0,0,8.0,2,Выборг,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,95,3500000.0
1,71.0,2018-06-29,3,2.6,12,44.6,9,1,0,0,7.1,1,Санкт-Петербург,30030.0,7791.0,0,490.8307291666667,1,185.0,32,7000000.0
9,38.7,2018-03-26,1,2.6,4,18.9,3,1,0,0,8.1,0,посёлок Поляны,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,392,2500000.0
0,58.0,2016-02-19,3,2.65,7,44.0,1,1,0,0,6.0,0,Санкт-Петербург,42049.0,14554.0,1,608.0,0,518.0439233817701,244,4500000.0
12,34.0,2018-10-02,1,2.5,9,28.0,3,0,0,0,9.1,1,Санкт-Петербург,15357.0,14153.0,1,1568.0,2,196.0,95,3560000.0
10,59.9,2019-01-12,2,2.65,18,26.93637684316544,3,1,0,0,12.0,0,Кудрово,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,3,5636656.0
5,45.0,2016-05-18,2,2.65,5,32.0,1,1,0,0,5.0,1,деревня Извара,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,107,1300000.0
4,59.5,2019-04-06,2,2.6,5,31.6,2,1,0,0,8.5,0,посёлок Бугры,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,95,4130000.0
13,69.2,2017-05-22,2,3.0,15,36.7,7,0,0,0,15.5,2,Санкт-Петербург,16540.0,15542.0,1,196.0,0,518.0439233817701,31,7265000.0
14,42.1,2018-04-13,0,2.65,20,30.0,10,1,1,0,9.1,0,Санкт-Петербург,50605.0,15933.0,0,490.8307291666667,0,518.0439233817701,170,5000000.0
8,57.0,2017-02-11,3,2.65,9,37.0,5,1,0,0,6.1,5,Санкт-Петербург,45317.0,18040.0,0,490.8307291666667,0,518.0439233817701,85,4500000.0
13,43.9,2017-10-24,2,2.5,5,28.5,4,1,0,0,5.1,1,Санкт-Петербург,40497.0,9756.0,1,1079.0,0,518.0439233817701,12,3950000.0
1,45.0,2017-03-24,2,2.65,5,31.0,3,1,0,0,6.0,1,Санкт-Петербург,13467.0,14545.0,1,630.0,1,855.0,180,3570000.0
12,62.0,2018-10-29,2,2.8,20,38.0,15,1,0,0,11.0,1,посёлок Шушары,12043.0,17829.0,0,490.8307291666667,0,518.0439233817701,95,5450000.0
10,34.0,2018-08-21,1,2.7,5,16.0,3,1,0,0,10.0,1,Колпино,28370.0,34156.0,0,490.8307291666667,2,306.0,76,3125000.0
0,41.0,2018-02-01,2,2.5,5,8.835297782173559,5,1,0,0,9.1,0,Санкт-Петербург,42774.0,15277.0,1,448.0,0,518.0439233817701,36,1900000.0
6,45.5,2018-02-14,2,2.6,5,16.27554854610919,2,1,0,0,9.1,0,Санкт-Петербург,18345.0,15906.0,2,540.0,1,764.0,246,3500000.0
9,88.6,2015-10-29,3,2.65,12,54.4,6,0,0,0,13.0,0,Санкт-Петербург,27907.0,6754.0,2,371.0,2,837.0,677,12500000.0
6,108.3,2017-06-29,3,2.7,9,59.07368450139064,9,1,0,0,14.5,2,Санкт-Петербург,24281.0,5908.0,1,1270.0,2,474.0,628,12703590.0
11,44.6,2019-03-25,2,2.5,5,31.4,4,1,0,0,6.2,1,Луга,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,95,2380000.0
5,225.0,2017-06-28,7,3.33,4,160.0,4,1,0,0,16.0,0,Санкт-Петербург,24998.0,5682.0,0,490.8307291666667,0,518.0439233817701,131,18000000.0
1,41.5,2018-11-05,3,2.5,5,29.9,4,1,0,0,5.1,0,Санкт-Петербург,17947.0,12721.0,0,490.8307291666667,0,518.0439233817701,93,3700000.0
9,68.0,2017-09-17,3,2.75,9,43.0,4,1,0,0,9.0,2,Санкт-Петербург,33546.0,12474.0,1,817.0,2,433.0,64,5700000.0
7,22.3,2019-01-11,0,2.65,21,18.0,7,1,1,0,9.1,2,Кудрово,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,4,2500000.0
9,68.0,2015-04-13,3,2.9,2,50.0,1,1,0,0,7.0,0,Красное Село,27261.0,30686.0,0,490.8307291666667,0,518.0439233817701,95,3900000.0
20,36.5,2018-02-22,1,2.65,5,17.7,2,1,0,0,11.3,1,посёлок городского типа Токсово,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,110,3300000.0
13,79.0,2018-06-04,3,3.0,4,58.0,2,1,0,0,8.0,0,Санкт-Петербург,40171.0,11874.0,1,429.0,0,518.0439233817701,156,7600000.0
9,62.0,2017-05-31,2,2.65,20,34.8,16,1,0,0,14.0,0,посёлок Шушары,12282.0,18016.0,0,490.8307291666667,0,518.0439233817701,5,4000000.0
5,34.0,2017-02-09,1,2.65,9,18.0,9,1,0,0,6.0,0,Выборг,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,189,1950000.0
11,35.5,2019-03-09,1,2.5,5,19.0,5,1,0,0,7.5,2,Сосновый Бор,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,95,2650000.0
20,87.0,2016-03-18,4,2.65,5,60.0,2,1,0,0,9.0,1,Санкт-Петербург,16678.0,6758.0,1,367.0,0,518.0439233817701,312,9500000.0
15,86.0,2015-02-15,3,2.65,17,49.0,10,1,0,0,15.0,0,Санкт-Петербург,15706.0,7734.0,2,592.0,1,802.0,697,10500000.0
4,33.5,2016-09-08,1,2.56,18,16.7,2,1,0,0,7.8,0,Никольское,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,895,1748700.0
11,90.0,2018-02-01,2,2.9,7,60.9,1,1,0,0,9.3,0,Санкт-Петербург,10360.0,10297.0,2,320.0,0,518.0439233817701,112,10500000.0
4,45.0,2017-11-14,1,2.75,18,20.0,2,1,0,0,9.0,0,Санкт-Петербург,43269.0,13145.0,1,417.0,0,518.0439233817701,187,4400000.0
16,32.0,2018-06-13,1,2.5,9,18.0,2,1,0,0,9.1,0,Ломоносов,46700.0,50125.0,0,490.8307291666667,2,433.0,233,2990000.0
17,91.9,2018-03-27,3,3.1,5,68.0,5,1,0,0,14.0,0,Санкт-Петербург,24621.0,3475.0,3,161.0,3,692.0,110,15000000.0
11,31.2,2016-04-19,1,2.65,5,17.5,1,1,0,0,6.0,0,Санкт-Петербург,14075.0,15153.0,1,624.0,0,518.0439233817701,68,2650000.0
5,80.55,2014-11-27,2,2.8,12,35.0,10,0,0,0,16.45,2,Санкт-Петербург,39946.0,10720.0,1,2102.0,3,303.0,1076,14538350.0
6,45.0,2018-11-13,2,2.5,10,28.0,3,1,0,0,7.0,0,Сертолово,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,78,3800000.0
7,36.8,2017-10-02,1,2.65,19,18.2,12,1,0,0,8.5,1,Санкт-Петербург,49112.0,16782.0,0,490.8307291666667,0,518.0439233817701,431,4300000.0
2,55.56,2015-12-03,2,2.75,20,30.04,5,1,0,0,10.08,0,Санкт-Петербург,18490.0,17492.0,0,490.8307291666667,2,113.0,618,5950000.0
0,42.6,2018-03-04,1,2.8,18,30.22601872848849,11,1,0,0,9.1,0,Санкт-Петербург,12405.0,8376.0,1,1114.0,3,950.0,60,6500000.0
20,41.6,2018-08-24,2,2.5,9,28.1,9,1,0,0,6.0,0,Санкт-Петербург,11237.0,13801.0,0,490.8307291666667,1,796.0,182,3850000.0
13,80.0,2018-11-21,3,2.7,16,40.0,9,1,0,0,12.0,2,Санкт-Петербург,43157.0,22488.0,0,490.8307291666667,1,933.0,95,6500000.0
13,49.0,2017-08-07,1,3.12,4,21.0,3,1,0,0,13.6,2,Санкт-Петербург,44870.0,20802.0,0,490.8307291666667,1,792.0,337,4792000.0
7,52.0,2015-01-21,2,2.65,5,15.0,5,1,0,0,25.0,0,Санкт-Петербург,24555.0,5129.0,0,490.8307291666667,1,934.0,947,7900000.0
4,50.0,2017-01-20,2,2.5,9,32.0,9,1,0,0,7.0,0,Санкт-Петербург,15964.0,9626.0,1,314.0,3,421.0,436,4900000.0
11,123.2,2015-07-20,2,2.65,6,85.0,2,0,0,0,12.3,1,Санкт-Петербург,25469.0,5746.0,2,93.0,0,518.0439233817701,1375,25000000.0
18,70.8,2018-03-26,3,2.6,5,43.4,5,1,0,0,8.3,0,Всеволожск,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,290,3200000.0
9,31.0,2018-04-11,1,2.8,9,15.5,8,1,0,0,8.0,0,Санкт-Петербург,45016.0,13682.0,1,863.0,0,518.0439233817701,284,3995000.0
5,43.7,2018-03-04,2,2.65,25,20.343825980439863,3,1,0,0,9.1,0,посёлок Шушары,11856.0,17642.0,0,490.8307291666667,0,518.0439233817701,44,3180500.0
5,74.0,2017-01-25,3,2.65,9,44.0,2,0,0,0,8.0,2,Санкт-Петербург,47953.0,15933.0,0,490.8307291666667,0,518.0439233817701,93,5600000.0
9,67.0,2019-04-29,3,2.65,5,41.1,4,1,0,0,8.7,0,Тосно,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,95,3520000.0
17,44.1,2018-06-21,1,2.8,10,20.1,3,1,0,0,11.3,0,Санкт-Петербург,34530.0,14398.0,0,490.8307291666667,1,965.0,190,4750000.0
2,56.65,2016-02-03,1,2.75,25,22.35,15,0,0,0,18.45,2,посёлок Парголово,61748.0,20904.0,0,490.8307291666667,0,518.0439233817701,173,2750000.0
20,59.6,2018-10-24,3,2.55,9,42.8,2,1,0,0,6.0,2,Санкт-Петербург,45448.0,18172.0,0,490.8307291666667,0,518.0439233817701,86,5690000.0
19,53.4,2019-04-09,1,2.7,23,18.1,2,1,0,0,12.0,0,Санкт-Петербург,51192.0,13118.0,1,616.0,0,518.0439233817701,95,7100000.0
11,336.0,2017-09-27,5,3.0,3,106.1,2,1,0,0,21.0,1,Санкт-Петербург,15036.0,14795.0,2,668.0,0,518.0439233817701,172,28000000.0
7,46.6,2018-09-27,2,2.5,9,28.3,7,1,0,0,8.7,1,Санкт-Петербург,46128.0,19699.0,0,490.8307291666667,0,518.0439233817701,26,4900000.0
19,72.0,2017-11-06,3,2.5,5,46.0,5,1,0,0,9.0,2,Выборг,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,460,2650000.0
3,55.1,2018-10-11,2,2.65,9,32.0,8,1,0,0,9.0,0,Санкт-Петербург,20036.0,21748.0,0,490.8307291666667,1,684.0,68,4950000.0
4,48.0,2018-03-13,2,2.65,9,30.19892074825728,9,1,0,0,9.0,1,Тихвин,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,46,2000000.0
9,54.0,2017-06-01,2,2.65,10,36.82535716938299,10,1,0,0,9.1,0,Кингисепп,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,426,2920000.0
10,63.7,2017-10-19,2,2.7,25,32.0,2,1,0,0,10.1,0,Санкт-Петербург,17617.0,14799.0,2,201.0,0,518.0439233817701,43,6900000.0
10,31.1,2017-12-27,1,2.5,5,17.3,4,1,0,0,5.5,0,Колпино,24532.0,30318.0,0,490.8307291666667,1,509.0,47,2490000.0
8,50.0,2016-03-20,2,2.65,9,31.0,5,1,0,0,8.0,0,Санкт-Петербург,45384.0,16627.0,1,504.0,0,518.0439233817701,165,4880000.0
13,43.0,2017-07-05,2,2.5,5,28.0,5,1,0,0,6.0,0,Санкт-Петербург,19332.0,18335.0,1,645.0,1,443.0,202,3100000.0
0,45.0,2018-08-28,2,2.65,9,23.9,5,1,0,0,9.1,2,Санкт-Петербург,41285.0,15390.0,0,490.8307291666667,2,474.0,22,3950000.0
12,38.15,2018-02-15,1,2.5,12,17.3,4,1,0,0,9.7,0,Санкт-Петербург,51425.0,14437.0,1,651.0,0,518.0439233817701,4,3950000.0
18,80.0,2018-02-01,3,2.65,9,49.4,3,1,0,0,11.0,2,деревня Старая,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,119,4350000.0
11,53.6,2019-03-07,3,2.6,4,38.0,1,1,0,0,5.4,0,поселок Романовка,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,95,3200000.0
13,40.0,2018-04-01,1,2.85,6,18.0,4,1,0,0,10.0,0,Санкт-Петербург,19417.0,3826.0,1,561.0,1,48.0,95,6400000.0
4,31.0,2015-03-24,1,2.5,9,15.5,2,1,0,0,8.1,0,Санкт-Петербург,42270.0,9229.0,0,490.8307291666667,0,518.0439233817701,1092,2700000.0
3,35.8,2018-01-20,1,3.0,4,22.560008829342404,2,1,0,0,9.1,0,Сертолово,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,45,3000000.0
13,67.2,2017-03-25,2,2.65,16,34.6,11,1,0,0,10.5,5,Санкт-Петербург,30153.0,11285.0,1,485.0,1,405.0,340,6925000.0
12,33.0,2017-09-15,1,2.5,5,19.0,4,1,0,0,6.0,0,Отрадное,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,496,2350000.0
3,60.0,2017-07-25,3,2.7,9,39.0,7,1,0,0,10.0,2,Санкт-Петербург,21532.0,13724.0,1,197.0,2,367.0,199,5099000.0
7,189.0,2017-05-09,6,3.23,6,145.0,2,1,0,0,9.1,0,Санкт-Петербург,24187.0,2980.0,2,73.0,3,134.0,480,19000000.0
20,61.2,2018-06-05,3,2.65,9,27.96407252828193,1,1,0,0,9.1,0,Сосновый Бор,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,292,3750000.0
13,54.1,2017-02-14,2,2.8,13,30.2,11,1,0,0,10.0,0,Санкт-Петербург,18849.0,17852.0,0,490.8307291666667,2,261.0,7,6000000.0
18,55.4,2018-12-07,2,2.5,14,35.0,12,1,0,0,8.0,0,Санкт-Петербург,41512.0,11821.0,1,554.0,0,518.0439233817701,95,6100000.0
10,40.0,2017-05-10,2,2.65,9,24.0,7,1,0,0,7.0,0,Санкт-Петербург,44084.0,9629.0,2,277.0,0,518.0439233817701,151,4950000.0
11,73.7,2017-09-16,2,2.6,14,34.4,13,1,0,0,9.0,2,Санкт-Петербург,52056.0,16941.0,1,1190.0,2,322.0,404,6490000.0
18,41.0,2019-03-25,2,2.5,5,26.0,4,1,0,0,5.5,0,Петергоф,37242.0,32432.0,1,1731.0,3,407.0,95,3700000.0
13,90.0,2016-04-22,3,2.65,17,50.0,3,1,0,0,14.6,1,Санкт-Петербург,33686.0,13554.0,0,490.8307291666667,0,518.0439233817701,552,7900000.0
14,76.6,2018-02-01,2,2.65,16,37.0,12,1,0,0,16.9,0,Санкт-Петербург,30366.0,7737.0,0,490.8307291666667,1,372.0,40,10500000.0
11,60.0,2017-05-19,3,2.5,9,39.7,5,1,0,0,6.3,0,Санкт-Петербург,31912.0,12504.0,0,490.8307291666667,0,518.0439233817701,208,4790000.0
10,54.1,2018-11-26,2,2.65,4,28.3,1,1,0,0,11.0,0,Мурино,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,95,5400000.0
5,36.0,2018-06-25,1,2.65,4,15.0,2,1,0,0,10.0,1,Сертолово,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,15,3535000.0
11,73.0,2018-12-01,4,2.7,5,47.0,3,1,0,0,8.5,1,городской посёлок Новоселье,28878.60750361694,14234.907334738264,0,490.8307291666667,0,518.0439233817701,95,4200000.0
